POSTCODE_2018	POSTCODE_2018	LGA_CODE_2018	LGA_NAME_2018	RATIO	PERCENTAGE
3960	3960	26170	South Gippsland (S)	1	100
3962	3962	26170	South Gippsland (S)	0.9645233	96.4523267
3962	3962	26810	Wellington (S)	0.0354767	3.5476733
3964	3964	26170	South Gippsland (S)	1	100
3965	3965	26170	South Gippsland (S)	1	100
3966	3966	26170	South Gippsland (S)	0.7835671	78.3567076
3966	3966	26810	Wellington (S)	0.2164329	21.6432924
3967	3967	26170	South Gippsland (S)	0.7555542	75.5554194
3967	3967	26810	Wellington (S)	0.2444458	24.4445806
3971	3971	26810	Wellington (S)	1	99.9999998
3975	3975	21610	Casey (C)	0.9987503	99.875033
3975	3975	22670	Greater Dandenong (C)	0.0012497	0.124967
3976	3976	21610	Casey (C)	1	100
3977	3977	21610	Casey (C)	0.8594743	85.947435
3977	3977	22170	Frankston (C)	0.1405257	14.052565
3978	3978	21450	Cardinia (S)	0.0348695	3.4869456
3978	3978	21610	Casey (C)	0.9651305	96.5130544
3979	3979	20740	Bass Coast (S)	1	100
3980	3980	21450	Cardinia (S)	0.0080309	0.8030931
3980	3980	21610	Casey (C)	0.9919691	99.1969069
3981	3981	20830	Baw Baw (S)	0.0117107	1.1710651
3981	3981	21450	Cardinia (S)	0.9882893	98.8289349
3984	3984	20740	Bass Coast (S)	0.6411429	64.114286
3984	3984	21450	Cardinia (S)	0.3561905	35.6190473
3984	3984	26170	South Gippsland (S)	0.0026667	0.2666667
3987	3987	21450	Cardinia (S)	0.0283267	2.8326743
3987	3987	26170	South Gippsland (S)	0.9716733	97.167325
3988	3988	20830	Baw Baw (S)	0.1333667	13.3366669
3988	3988	26170	South Gippsland (S)	0.8666333	86.6633331
3990	3990	20740	Bass Coast (S)	1	100
3991	3991	20740	Bass Coast (S)	1	100
3992	3992	20740	Bass Coast (S)	1	100
3995	3995	20740	Bass Coast (S)	1	100
3996	3996	20740	Bass Coast (S)	0.9749518	97.4951765
3996	3996	26170	South Gippsland (S)	0.0250482	2.5048235
4000	4000	31000	Brisbane (C)	1	100
4005	4005	31000	Brisbane (C)	1	100
4006	4006	31000	Brisbane (C)	1	100
4007	4007	31000	Brisbane (C)	1	100
4008	4008	31000	Brisbane (C)	1	100
4009	4009	31000	Brisbane (C)	1	100
4010	4010	31000	Brisbane (C)	1	100
4011	4011	31000	Brisbane (C)	1	100
4012	4012	31000	Brisbane (C)	1	100
4013	4013	31000	Brisbane (C)	1	100
4014	4014	31000	Brisbane (C)	1	100
4017	4017	31000	Brisbane (C)	1	100
4018	4018	31000	Brisbane (C)	1	100
4019	4019	35010	Moreton Bay (R)	1	100
4020	4020	35010	Moreton Bay (R)	1	100
4021	4021	35010	Moreton Bay (R)	1	100
4022	4022	35010	Moreton Bay (R)	1	100
4025	4025	31000	Brisbane (C)	1	100
4029	4029	31000	Brisbane (C)	1	100
4030	4030	31000	Brisbane (C)	1	100
4031	4031	31000	Brisbane (C)	1	100
4032	4032	31000	Brisbane (C)	1	100
4034	4034	31000	Brisbane (C)	1	100
4035	4035	31000	Brisbane (C)	0.3483565	34.8356472
4035	4035	35010	Moreton Bay (R)	0.6516435	65.1643528
4036	4036	31000	Brisbane (C)	1	100
4037	4037	35010	Moreton Bay (R)	1	100
4051	4051	31000	Brisbane (C)	1	100
4053	4053	31000	Brisbane (C)	0.8662529	86.6252872
4053	4053	35010	Moreton Bay (R)	0.1337471	13.3747128
4054	4054	31000	Brisbane (C)	0.4963827	49.6382662
4054	4054	35010	Moreton Bay (R)	0.5036173	50.3617338
4055	4055	31000	Brisbane (C)	0.4825532	48.2553215
4055	4055	35010	Moreton Bay (R)	0.5174468	51.7446785
4059	4059	31000	Brisbane (C)	1	100
4060	4060	31000	Brisbane (C)	1	100
4061	4061	31000	Brisbane (C)	1	100
4064	4064	31000	Brisbane (C)	1	100
4065	4065	31000	Brisbane (C)	1	100
4066	4066	31000	Brisbane (C)	1	100
4067	4067	31000	Brisbane (C)	1	100
4068	4068	31000	Brisbane (C)	1	100
4069	4069	31000	Brisbane (C)	1	100
4070	4070	31000	Brisbane (C)	1	100
4072	4072	31000	Brisbane (C)	1	100
4073	4073	31000	Brisbane (C)	1	100
4074	4074	31000	Brisbane (C)	1	100
4075	4075	31000	Brisbane (C)	1	100
4076	4076	31000	Brisbane (C)	1	100
4077	4077	31000	Brisbane (C)	1	100
4078	4078	31000	Brisbane (C)	1	100
4101	4101	31000	Brisbane (C)	1	100
4102	4102	31000	Brisbane (C)	1	100
4103	4103	31000	Brisbane (C)	1	100
4104	4104	31000	Brisbane (C)	1	100
4105	4105	31000	Brisbane (C)	1	100
4106	4106	31000	Brisbane (C)	1	100
4107	4107	31000	Brisbane (C)	1	100
4108	4108	31000	Brisbane (C)	1	100
4109	4109	31000	Brisbane (C)	1	100
4110	4110	31000	Brisbane (C)	1	100
4111	4111	31000	Brisbane (C)	1	100
4112	4112	31000	Brisbane (C)	1	100
4113	4113	31000	Brisbane (C)	1	100
4114	4114	34590	Logan (C)	1	100
4115	4115	31000	Brisbane (C)	1	100
4116	4116	31000	Brisbane (C)	1	100
4117	4117	31000	Brisbane (C)	0.0132812	1.3281161
4117	4117	34590	Logan (C)	0.9867188	98.6718839
4118	4118	34590	Logan (C)	1	100
4119	4119	34590	Logan (C)	1	100
4120	4120	31000	Brisbane (C)	1	100
4121	4121	31000	Brisbane (C)	1	100
4122	4122	31000	Brisbane (C)	1	100
4123	4123	31000	Brisbane (C)	0.1707747	17.0774726
4123	4123	34590	Logan (C)	0.8292253	82.9225274
4124	4124	34590	Logan (C)	1	100
4125	4125	34590	Logan (C)	1	100
4127	4127	31000	Brisbane (C)	0.0001097	0.0109661
4127	4127	34590	Logan (C)	0.9998903	99.9890339
4128	4128	34590	Logan (C)	1	100
4129	4129	34590	Logan (C)	1	100
4130	4130	34590	Logan (C)	1	100
4131	4131	34590	Logan (C)	1	100
4132	4132	34590	Logan (C)	1	100
4133	4133	34590	Logan (C)	1	100
4151	4151	31000	Brisbane (C)	1	100
4152	4152	31000	Brisbane (C)	1	100
4153	4153	31000	Brisbane (C)	1	100
4154	4154	31000	Brisbane (C)	1	100
4155	4155	31000	Brisbane (C)	1	100
4156	4156	31000	Brisbane (C)	1	100
4157	4157	36250	Redland (C)	1	100
4158	4158	36250	Redland (C)	1	100
4159	4159	36250	Redland (C)	1	100
4160	4160	36250	Redland (C)	1	100
4161	4161	36250	Redland (C)	1	100
4163	4163	36250	Redland (C)	1	100
4164	4164	36250	Redland (C)	1	100
4165	4165	36250	Redland (C)	1	100
4169	4169	31000	Brisbane (C)	1	100
4170	4170	31000	Brisbane (C)	1	100
4171	4171	31000	Brisbane (C)	1	100
4172	4172	31000	Brisbane (C)	1	100
4173	4173	31000	Brisbane (C)	1	100
4174	4174	31000	Brisbane (C)	1	100
4178	4178	31000	Brisbane (C)	1	100
4179	4179	31000	Brisbane (C)	1	100
4183	4183	36250	Redland (C)	1	100
4184	4184	36250	Redland (C)	1	100
4205	4205	34590	Logan (C)	1	100
4207	4207	33430	Gold Coast (C)	0.073897	7.3896968
4207	4207	34590	Logan (C)	0.926103	92.6103032
4208	4208	33430	Gold Coast (C)	1	100
4209	4209	33430	Gold Coast (C)	1	100
4210	4210	33430	Gold Coast (C)	1	100
4211	4211	33430	Gold Coast (C)	0.9861454	98.6145401
4211	4211	36510	Scenic Rim (R)	0.0138546	1.3854599
4212	4212	33430	Gold Coast (C)	1	100
4213	4213	33430	Gold Coast (C)	1	100
4214	4214	33430	Gold Coast (C)	1	100
4215	4215	33430	Gold Coast (C)	1	100
4216	4216	33430	Gold Coast (C)	1	100
4217	4217	33430	Gold Coast (C)	1	100
4218	4218	33430	Gold Coast (C)	1	100
4220	4220	33430	Gold Coast (C)	1	100
4221	4221	33430	Gold Coast (C)	1	100
4222	4222	33430	Gold Coast (C)	1	100
4223	4223	33430	Gold Coast (C)	1	100
4224	4224	33430	Gold Coast (C)	1	100
4225	4225	33430	Gold Coast (C)	1	100
4226	4226	33430	Gold Coast (C)	1	100
4227	4227	33430	Gold Coast (C)	1	100
4228	4228	33430	Gold Coast (C)	1	100
4229	4229	33430	Gold Coast (C)	1	100
4230	4230	33430	Gold Coast (C)	1	100
4270	4270	34590	Logan (C)	0.327001	32.7000999
4270	4270	36510	Scenic Rim (R)	0.672999	67.2999001
4272	4272	36510	Scenic Rim (R)	1	100
4275	4275	36510	Scenic Rim (R)	1	100
4280	4280	34590	Logan (C)	1	100
4285	4285	34590	Logan (C)	0.3597492	35.974917
4285	4285	36510	Scenic Rim (R)	0.6402508	64.025083
4287	4287	36510	Scenic Rim (R)	1	100
4300	4300	33960	Ipswich (C)	1	100
4301	4301	33960	Ipswich (C)	1	100
4303	4303	33960	Ipswich (C)	1	100
4304	4304	33960	Ipswich (C)	1	100
4305	4305	33960	Ipswich (C)	0.9981463	99.8146313
4305	4305	36510	Scenic Rim (R)	0.0018537	0.1853687
4306	4306	31000	Brisbane (C)	0.1895579	18.9557862
4306	4306	33960	Ipswich (C)	0.6237967	62.3796726
4306	4306	36510	Scenic Rim (R)	0.0294316	2.9431604
4306	4306	36580	Somerset (R)	0.1572138	15.7213808
4307	4307	33960	Ipswich (C)	0.0592357	5.9235666
4307	4307	36510	Scenic Rim (R)	0.9407643	94.0764334
4309	4309	36510	Scenic Rim (R)	1	100
4310	4310	36510	Scenic Rim (R)	1	100
4311	4311	34580	Lockyer Valley (R)	0.1423153	14.2315321
4311	4311	36580	Somerset (R)	0.8576847	85.7684679
4312	4312	36580	Somerset (R)	1	100
4313	4313	36580	Somerset (R)	1	100
4314	4314	36580	Somerset (R)	0.2348699	23.4869862
4314	4314	36630	South Burnett (R)	0.7055503	70.5550338
4314	4314	36910	Toowoomba (R)	0.0595798	5.9579801
4340	4340	33960	Ipswich (C)	0.8993435	89.9343535
4340	4340	36510	Scenic Rim (R)	0.1006565	10.0656465
4341	4341	34580	Lockyer Valley (R)	1	100
4342	4342	34580	Lockyer Valley (R)	0.9988435	99.8843485
4342	4342	36580	Somerset (R)	0.0011565	0.1156515
4343	4343	34580	Lockyer Valley (R)	1	100
4344	4344	34580	Lockyer Valley (R)	1	100
4345	4345	34580	Lockyer Valley (R)	1	100
4346	4346	33960	Ipswich (C)	0.8847875	88.4787459
4346	4346	36580	Somerset (R)	0.1152125	11.5212541
4347	4347	34580	Lockyer Valley (R)	1	100
4350	4350	36910	Toowoomba (R)	1	100
4352	4352	33610	Goondiwindi (R)	0.0030527	0.3052671
4352	4352	34580	Lockyer Valley (R)	0.1545634	15.4563393
4352	4352	36660	Southern Downs (R)	0.0150528	1.5052828
4352	4352	36910	Toowoomba (R)	0.8273311	82.7331107
4353	4353	36910	Toowoomba (R)	1	100
4354	4354	36910	Toowoomba (R)	1	100
4355	4355	36910	Toowoomba (R)	1	100
4356	4356	36910	Toowoomba (R)	1	100
4357	4357	33610	Goondiwindi (R)	0.0011664	0.1166407
4357	4357	36910	Toowoomba (R)	0.9988336	99.8833593
4358	4358	36910	Toowoomba (R)	1	100
4359	4359	34580	Lockyer Valley (R)	0.0110497	1.1049726
4359	4359	36910	Toowoomba (R)	0.9889503	98.8950274
4360	4360	36910	Toowoomba (R)	1	100
4361	4361	36660	Southern Downs (R)	0.0628765	6.2876521
4361	4361	36910	Toowoomba (R)	0.9371235	93.7123479
4362	4362	36660	Southern Downs (R)	1	100
4363	4363	36910	Toowoomba (R)	1	100
4364	4364	36910	Toowoomba (R)	1	100
4365	4365	36660	Southern Downs (R)	0.8313726	83.1372552
4365	4365	36910	Toowoomba (R)	0.1686274	16.8627448
4370	4370	36660	Southern Downs (R)	1	100
4371	4371	36660	Southern Downs (R)	1	100
4372	4372	36660	Southern Downs (R)	1	100
4373	4373	36660	Southern Downs (R)	1	100
4374	4374	36660	Southern Downs (R)	1	100
4375	4375	17400	Tenterfield (A)	0.1132076	11.3207553
4375	4375	36660	Southern Downs (R)	0.8867924	88.6792447
4376	4376	36660	Southern Downs (R)	1	100
4377	4377	17400	Tenterfield (A)	0.1070111	10.7011087
4377	4377	36660	Southern Downs (R)	0.8929889	89.2988913
4378	4378	36660	Southern Downs (R)	1	100
4380	4380	17400	Tenterfield (A)	0.0167929	1.679293
4380	4380	36660	Southern Downs (R)	0.9832071	98.320707
4381	4381	36660	Southern Downs (R)	1	100
4382	4382	36660	Southern Downs (R)	1	100
4383	4383	17400	Tenterfield (A)	0.2532258	25.3225827
4383	4383	36660	Southern Downs (R)	0.7467742	74.6774173
4384	4384	33610	Goondiwindi (R)	1	100
4385	4385	14200	Inverell (A)	0.0474244	4.742442
4385	4385	33610	Goondiwindi (R)	0.9525756	95.257558
4387	4387	33610	Goondiwindi (R)	1	100
4388	4388	33610	Goondiwindi (R)	1	100
4390	4390	33610	Goondiwindi (R)	1	100
4400	4400	36910	Toowoomba (R)	1	100
4401	4401	36910	Toowoomba (R)	1	100
4402	4402	36910	Toowoomba (R)	1	100
4403	4403	36910	Toowoomba (R)	1	100
4404	4404	36910	Toowoomba (R)	0.7847866	78.478665
4404	4404	37310	Western Downs (R)	0.2152134	21.521335
4405	4405	36630	South Burnett (R)	0.0033433	0.3343319
4405	4405	36910	Toowoomba (R)	0.003413	0.3412969
4405	4405	37310	Western Downs (R)	0.9932437	99.3243713
4406	4406	33610	Goondiwindi (R)	0.015873	1.5873022
4406	4406	37310	Western Downs (R)	0.984127	98.4126978
4407	4407	36910	Toowoomba (R)	1	99.9999981
4408	4408	37310	Western Downs (R)	1	100
4410	4410	37310	Western Downs (R)	1	100
4411	4411	37310	Western Downs (R)	1	100
4412	4412	37310	Western Downs (R)	1	100
4413	4413	37310	Western Downs (R)	1	100
4415	4415	37310	Western Downs (R)	1	100
4416	4416	37310	Western Downs (R)	1	100
4417	4417	34860	Maranoa (R)	1	100
4418	4418	37310	Western Downs (R)	1	100
4419	4419	30370	Banana (S)	0.0376569	3.7656895
4419	4419	37310	Western Downs (R)	0.9623431	96.2343105
4420	4420	30370	Banana (S)	0.9904679	99.0467939
4420	4420	37310	Western Downs (R)	0.0095321	0.9532061
4421	4421	37310	Western Downs (R)	1	100
4422	4422	37310	Western Downs (R)	1	100
4423	4423	34860	Maranoa (R)	0.4444444	44.4444422
4423	4423	37310	Western Downs (R)	0.5555556	55.5555578
4424	4424	37310	Western Downs (R)	1	100
4425	4425	37310	Western Downs (R)	1	100
4426	4426	34860	Maranoa (R)	1	100
4427	4427	34860	Maranoa (R)	0.8271954	82.7195364
4427	4427	37310	Western Downs (R)	0.1728046	17.2804636
4428	4428	34860	Maranoa (R)	0.962406	96.2405995
4428	4428	37310	Western Downs (R)	0.037594	3.7594005
4454	4454	34860	Maranoa (R)	1	100
4455	4455	34860	Maranoa (R)	1	100
4461	4461	34860	Maranoa (R)	1	100
4462	4462	34860	Maranoa (R)	1	100
4465	4465	34860	Maranoa (R)	1	100
4467	4467	34860	Maranoa (R)	0.9999999	99.9999898
4468	4468	35600	Murweh (S)	1	100
4470	4470	35600	Murweh (S)	1	100
4472	4472	30760	Blackall-Tambo (R)	1	100
4474	4474	36150	Quilpie (S)	1	100
4475	4475	36150	Quilpie (S)	1	100
4477	4477	35600	Murweh (S)	1	100
4478	4478	30760	Blackall-Tambo (R)	1	100
4479	4479	35600	Murweh (S)	1	100
4480	4480	31750	Bulloo (S)	0.0478405	4.7840526
4480	4480	36150	Quilpie (S)	0.9521595	95.2159474
4481	4481	30450	Barcoo (S)	1	100
4482	4482	32750	Diamantina (S)	1	100
4486	4486	30300	Balonne (S)	1	100
4487	4487	30300	Balonne (S)	0.9838188	98.3818775
4487	4487	34860	Maranoa (R)	0.0161812	1.6181225
4488	4488	30300	Balonne (S)	0.8849206	88.4920639
4488	4488	34860	Maranoa (R)	0.0396825	3.9682538
4488	4488	35800	Paroo (S)	0.0753968	7.5396822
4489	4489	35800	Paroo (S)	1	100
4490	4490	35800	Paroo (S)	1	100
4491	4491	35800	Paroo (S)	1	100
4492	4492	31750	Bulloo (S)	1	100
4493	4493	31750	Bulloo (S)	0.6296299	62.9629945
4493	4493	35800	Paroo (S)	0.3703701	37.0370055
4494	4494	33610	Goondiwindi (R)	1	100
4496	4496	33610	Goondiwindi (R)	1	100
4497	4497	30300	Balonne (S)	0.79375	79.3749969
4497	4497	33610	Goondiwindi (R)	0.20625	20.6250031
4498	4498	33610	Goondiwindi (R)	1	100
4500	4500	35010	Moreton Bay (R)	1	100
4501	4501	35010	Moreton Bay (R)	1	100
4502	4502	35010	Moreton Bay (R)	1	100
4503	4503	35010	Moreton Bay (R)	1	100
4504	4504	35010	Moreton Bay (R)	1	100
4505	4505	35010	Moreton Bay (R)	1	100
4506	4506	35010	Moreton Bay (R)	1	100
4507	4507	35010	Moreton Bay (R)	1	99.9999994
4508	4508	35010	Moreton Bay (R)	1	100
4509	4509	35010	Moreton Bay (R)	1	100
4510	4510	35010	Moreton Bay (R)	1	100
4511	4511	35010	Moreton Bay (R)	1	100
4512	4512	35010	Moreton Bay (R)	1	100
4514	4514	35010	Moreton Bay (R)	0.9350229	93.5022918
4514	4514	36580	Somerset (R)	0.0649771	6.4977082
4515	4515	36580	Somerset (R)	1	100
4516	4516	35010	Moreton Bay (R)	1	100
4517	4517	36720	Sunshine Coast (R)	1	100
4518	4518	36720	Sunshine Coast (R)	1	100
4519	4519	36720	Sunshine Coast (R)	1	99.9999995
4520	4520	31000	Brisbane (C)	0.001902	0.1902012
4520	4520	35010	Moreton Bay (R)	0.998098	99.8097988
4521	4521	35010	Moreton Bay (R)	1	100
4550	4550	36720	Sunshine Coast (R)	1	100
4551	4551	36720	Sunshine Coast (R)	1	100
4552	4552	35010	Moreton Bay (R)	0.0138406	1.384064
4552	4552	36720	Sunshine Coast (R)	0.9861594	98.615936
4553	4553	36720	Sunshine Coast (R)	1	100
4554	4554	36720	Sunshine Coast (R)	1	100
4555	4555	36720	Sunshine Coast (R)	1	100
4556	4556	36720	Sunshine Coast (R)	1	100
4557	4557	36720	Sunshine Coast (R)	1	100
4558	4558	36720	Sunshine Coast (R)	1	100
4559	4559	36720	Sunshine Coast (R)	1	100
4560	4560	36720	Sunshine Coast (R)	1	100
4561	4561	36720	Sunshine Coast (R)	1	100
4562	4562	35740	Noosa (S)	0.0938761	9.3876093
4562	4562	36720	Sunshine Coast (R)	0.9061239	90.6123907
4563	4563	33620	Gympie (R)	0.0554485	5.5448526
4563	4563	35740	Noosa (S)	0.9445515	94.4551474
4564	4564	36720	Sunshine Coast (R)	1	100
4565	4565	35740	Noosa (S)	1	100
4566	4566	35740	Noosa (S)	1	100
4567	4567	35740	Noosa (S)	1	100
4568	4568	35740	Noosa (S)	1	100
4569	4569	35740	Noosa (S)	1	100
4570	4570	33220	Fraser Coast (R)	0.0422764	4.2276433
4570	4570	33620	Gympie (R)	0.9577236	95.7723567
4571	4571	35740	Noosa (S)	1	100
4572	4572	36720	Sunshine Coast (R)	1	100
4573	4573	35740	Noosa (S)	0.1425936	14.2593642
4573	4573	36720	Sunshine Coast (R)	0.8574064	85.7406358
4574	4574	33620	Gympie (R)	0.0888831	8.8883125
4574	4574	36720	Sunshine Coast (R)	0.9111169	91.1116875
4575	4575	36720	Sunshine Coast (R)	1	100
4580	4580	33620	Gympie (R)	1	99.9999996
4581	4581	33220	Fraser Coast (R)	0.1442689	14.4268896
4581	4581	33620	Gympie (R)	0.8557311	85.5731104
4600	4600	33620	Gympie (R)	1	100
4601	4601	33620	Gympie (R)	1	100
4605	4605	32330	Cherbourg (S)	0.2624612	26.2461223
4605	4605	33620	Gympie (R)	0.0113754	1.137539
4605	4605	36630	South Burnett (R)	0.7261634	72.6163387
4606	4606	36630	South Burnett (R)	1	100
4608	4608	36630	South Burnett (R)	1	100
4610	4610	36630	South Burnett (R)	0.9931789	99.31789
4610	4610	37310	Western Downs (R)	0.0068211	0.68211
4611	4611	36630	South Burnett (R)	1	100
4612	4612	36630	South Burnett (R)	1	100
4613	4613	36630	South Burnett (R)	1	100
4614	4614	36630	South Burnett (R)	0.0076727	0.767266
4614	4614	36910	Toowoomba (R)	0.9923273	99.232734
4615	4615	33620	Gympie (R)	0.0038314	0.3831419
4615	4615	36630	South Burnett (R)	0.9961686	99.6168581
4620	4620	33220	Fraser Coast (R)	1	100
4621	4621	33220	Fraser Coast (R)	0.0436242	4.3624173
4621	4621	35760	North Burnett (R)	0.9563758	95.6375827
4625	4625	35760	North Burnett (R)	1	100
4626	4626	35760	North Burnett (R)	0.9927798	99.2779777
4626	4626	37310	Western Downs (R)	0.0072202	0.7220223
4627	4627	35760	North Burnett (R)	1	100
4630	4630	31820	Bundaberg (R)	0.0029143	0.2914251
4630	4630	35760	North Burnett (R)	0.9970857	99.7085749
4650	4650	33220	Fraser Coast (R)	1	99.9999999
4655	4655	33220	Fraser Coast (R)	1	100
4659	4659	33220	Fraser Coast (R)	1	100
4660	4660	31820	Bundaberg (R)	0.9988802	99.8880178
4660	4660	33220	Fraser Coast (R)	0.0011198	0.1119822
4662	4662	33220	Fraser Coast (R)	1	100
4670	4670	31820	Bundaberg (R)	0.9999122	99.9912171
4671	4671	31820	Bundaberg (R)	0.9071723	90.7172275
4671	4671	35760	North Burnett (R)	0.0928277	9.2827725
4673	4673	31820	Bundaberg (R)	1	100
4674	4674	33360	Gladstone (R)	1	99.9999986
4676	4676	33360	Gladstone (R)	1	100
4677	4677	33360	Gladstone (R)	1	100
4678	4678	33360	Gladstone (R)	1	100
4680	4680	33360	Gladstone (R)	1	100
4694	4694	33360	Gladstone (R)	1	100
4695	4695	33360	Gladstone (R)	1	100
4697	4697	33360	Gladstone (R)	1	100
4699	4699	36370	Rockhampton (R)	1	100
4700	4700	34530	Livingstone (S)	0.0028031	0.2803125
4700	4700	36370	Rockhampton (R)	0.9971969	99.7196875
4701	4701	34530	Livingstone (S)	0.053443	5.3442977
4701	4701	36370	Rockhampton (R)	0.946557	94.6557023
4702	4702	30370	Banana (S)	0.068671	6.8671005
4702	4702	32270	Central Highlands (R) (Qld)	0.1352801	13.5280109
4702	4702	34530	Livingstone (S)	0.1499312	14.9931248
4702	4702	36370	Rockhampton (R)	0.6461176	64.6117638
4703	4703	34530	Livingstone (S)	1	100
4704	4704	34530	Livingstone (S)	1	100
4705	4705	33980	Isaac (R)	0.4929969	49.2996868
4705	4705	34530	Livingstone (S)	0.5070031	50.7003132
4706	4706	34530	Livingstone (S)	1	100
4707	4707	33980	Isaac (R)	1	100
4709	4709	32270	Central Highlands (R) (Qld)	1	100
4710	4710	34530	Livingstone (S)	1	100
4711	4711	34530	Livingstone (S)	1	100
4712	4712	32270	Central Highlands (R) (Qld)	1	99.9999963
4713	4713	37550	Woorabinda (S)	1	100
4714	4714	36370	Rockhampton (R)	1	100
4715	4715	30370	Banana (S)	1	100
4716	4716	30370	Banana (S)	1	100
4717	4717	32270	Central Highlands (R) (Qld)	1	100
4718	4718	30370	Banana (S)	0.8982338	89.8233809
4718	4718	32270	Central Highlands (R) (Qld)	0.1017662	10.1766182
4719	4719	30370	Banana (S)	1	100
4720	4720	32270	Central Highlands (R) (Qld)	1	100
4721	4721	32270	Central Highlands (R) (Qld)	0.022831	2.2831046
4721	4721	33980	Isaac (R)	0.977169	97.7168954
4722	4722	32270	Central Highlands (R) (Qld)	1	100
4723	4723	32270	Central Highlands (R) (Qld)	1	100
4724	4724	30410	Barcaldine (R)	1	100
4725	4725	30410	Barcaldine (R)	1	100
4726	4726	30410	Barcaldine (R)	1	100
4727	4727	34710	Longreach (R)	1	100
4728	4728	30410	Barcaldine (R)	1	100
4730	4730	30410	Barcaldine (R)	0.0012304	0.1230391
4730	4730	30450	Barcoo (S)	0.0147647	1.4764691
4730	4730	34710	Longreach (R)	0.9840049	98.4004919
4731	4731	34710	Longreach (R)	1	100
4732	4732	30410	Barcaldine (R)	1	100
4733	4733	37400	Winton (S)	1	100
4735	4735	32750	Diamantina (S)	0.0178384	1.7838425
4735	4735	37400	Winton (S)	0.9821616	98.2161575
4736	4736	30450	Barcoo (S)	1	100
4737	4737	33980	Isaac (R)	0.0113287	1.1328656
4737	4737	34770	Mackay (R)	0.9886713	98.8671344
4738	4738	33980	Isaac (R)	0.2986577	29.8657727
4738	4738	34770	Mackay (R)	0.7013423	70.1342273
4739	4739	33980	Isaac (R)	1	100
4740	4740	34770	Mackay (R)	1	100
4741	4741	33980	Isaac (R)	0.088218	8.8217961
4741	4741	34770	Mackay (R)	0.911782	91.1782027
4742	4742	33980	Isaac (R)	1	100
4743	4743	33980	Isaac (R)	1	100
4744	4744	33980	Isaac (R)	1	100
4745	4745	33980	Isaac (R)	1	99.9999997
4746	4746	33980	Isaac (R)	1	100
4750	4750	34770	Mackay (R)	1	100
4751	4751	34770	Mackay (R)	1	100
4753	4753	34770	Mackay (R)	1	100
4754	4754	34770	Mackay (R)	1	100
4756	4756	34770	Mackay (R)	1	100
4757	4757	34770	Mackay (R)	1	100
4798	4798	34770	Mackay (R)	1	100
4799	4799	34770	Mackay (R)	1	100
4800	4800	34770	Mackay (R)	0.0073954	0.7395418
4800	4800	37340	Whitsunday (R)	0.9926046	99.2604582
4801	4801	37340	Whitsunday (R)	1	100
4802	4802	37340	Whitsunday (R)	1	99.9999997
4803	4803	37340	Whitsunday (R)	1	100
4804	4804	37340	Whitsunday (R)	1	100
4805	4805	37340	Whitsunday (R)	1	100
4806	4806	31900	Burdekin (S)	1	100
4807	4807	31900	Burdekin (S)	1	100
4808	4808	31900	Burdekin (S)	1	100
4809	4809	31900	Burdekin (S)	0.994985	99.4984955
4809	4809	35250	Mornington (S)	0.005015	0.5015045
4810	4810	37010	Townsville (C)	1	100
4811	4811	37010	Townsville (C)	1	100
4812	4812	37010	Townsville (C)	1	100
4814	4814	37010	Townsville (C)	1	100
4815	4815	37010	Townsville (C)	1	100
4816	4816	31900	Burdekin (S)	0.0060884	0.6088442
4816	4816	32260	Cassowary Coast (R)	0.0691473	6.9147346
4816	4816	32310	Charters Towers (R)	0.1008671	10.0867063
4816	4816	33200	Flinders (S) (Qld)	0.0075018	0.7501838
4816	4816	33800	Hinchinbrook (S)	0.0008698	0.0869778
4816	4816	34800	McKinlay (S)	0.0025006	0.2500611
4816	4816	35790	Palm Island (S)	0.2659346	26.593462
4816	4816	37010	Townsville (C)	0.5470903	54.70903
4817	4817	32310	Charters Towers (R)	0.0063887	0.6388723
4817	4817	37010	Townsville (C)	0.9936113	99.3611277
4818	4818	37010	Townsville (C)	1	100
4819	4819	37010	Townsville (C)	1	100
4820	4820	32310	Charters Towers (R)	0.9938996	99.3899621
4820	4820	33980	Isaac (R)	0.0061004	0.6100379
4821	4821	33200	Flinders (S) (Qld)	1	100
4822	4822	36300	Richmond (S)	1	99.9999975
4823	4823	32250	Carpentaria (S)	0.1061755	10.6175505
4823	4823	32450	Cloncurry (S)	0.0541712	5.4171176
4823	4823	34800	McKinlay (S)	0.8396533	83.9653297
4824	4824	32450	Cloncurry (S)	1	99.9999996
4825	4825	30900	Boulia (S)	0.0043566	0.4356621
4825	4825	31950	Burke (S)	0.0010892	0.1089156
4825	4825	32250	Carpentaria (S)	0.0003112	0.0311187
4825	4825	32450	Cloncurry (S)	0.0111509	1.1150874
4825	4825	35300	Mount Isa (C)	0.959027	95.9027033
4825	4825	70420	Barkly (R)	0.0240651	2.4065128
4828	4828	35300	Mount Isa (C)	1	100
4829	4829	30900	Boulia (S)	0.7346072	73.4607179
4829	4829	32750	Diamantina (S)	0.2653928	26.5392821
4830	4830	31950	Burke (S)	0.1836141	18.3614132
4830	4830	32770	Doomadgee (S)	0.8163859	81.6385868
4849	4849	32260	Cassowary Coast (R)	1	100
4850	4850	32310	Charters Towers (R)	0.0032357	0.323573
4850	4850	33800	Hinchinbrook (S)	0.9967643	99.676427
